Date,Country,realGDP,realPersInc,unempRate,indProd,retailSales
9/1/2011,Denmark,100.02,100.9867827,0.078,98.7,101.7746
10/1/2011,Denmark,100.01,100.8732532,0.079,98.7,101.4746
11/1/2011,Denmark,100.02,101.2931861,0.08,98.9,100.9748
12/1/2011,Denmark,100.03,101.7455789,0.078,97.6,101.0747
1/1/2012,Denmark,100.02,101.7524494,0.078,98.1,100.7748
2/1/2012,Denmark,99.99,101.3250307,0.077,100.5,99.7751
3/1/2012,Denmark,99.96,100.8389573,0.079,98.4,100.4749
4/1/2012,Denmark,99.92,100.6496887,0.081,97,99.3752
5/1/2012,Denmark,99.87,100.7207487,0.082,100,99.5751
6/1/2012,Denmark,99.81,100.733199,0.08,98.5,98.5754
7/1/2012,Denmark,99.75,100.3965287,0.078,101.6,98.4754
8/1/2012,Denmark,99.68,99.86902394,0.078,99.2,98.1755
9/1/2012,Denmark,99.61,99.62188289,0.078,100.2,98.6753
10/1/2012,Denmark,99.55,100.08379,0.076,99.6,98.1755
11/1/2012,Denmark,99.5,101.0793195,0.074,101.8,97.8755
12/1/2012,Denmark,99.49,102.0255955,0.075,99.8,98.3754
1/1/2013,Denmark,99.48,102.3742991,0.076,101.2,97.8755
2/1/2013,Denmark,99.49,102.0750522,0.076,98.7,97.9755
3/1/2013,Denmark,99.49,101.4023224,0.076,98.3,97.3757
4/1/2013,Denmark,99.49,100.6277536,0.075,100.2,97.1757
5/1/2013,Denmark,99.5,99.92822136,0.075,98.2,97.7756
6/1/2013,Denmark,99.52,99.42080742,0.073,98,98.3754
7/1/2013,Denmark,99.54,99.21111138,0.074,100.1,98.1755
8/1/2013,Denmark,99.55,99.29097759,0.073,96.2,97.7756
9/1/2013,Denmark,99.53,99.58284377,0.071,95.8,97.8755
10/1/2013,Denmark,99.5,100.004289,0.072,102.7,97.2757
11/1/2013,Denmark,99.45,100.4329578,0.071,100.3,97.5756
12/1/2013,Denmark,99.39,100.7229351,0.074,101.5,97.8755
1/1/2014,Denmark,99.32,100.7447963,0.071,100.7,97.8755
2/1/2014,Denmark,99.25,100.5351294,0.071,102,98.7753
3/1/2014,Denmark,99.21,100.2252063,0.068,98.9,98.8753
4/1/2014,Denmark,99.2,99.93751862,0.067,99.6,98.9753
5/1/2014,Denmark,99.26,99.70096149,0.069,98.2,100.075
6/1/2014,Denmark,99.37,99.49282942,0.069,97.4,99.0752
7/1/2014,Denmark,99.52,99.28970034,0.069,97.5,98.7753
8/1/2014,Denmark,99.67,99.06654453,0.069,102.8,99.2752
9/1/2014,Denmark,99.79,98.79747564,0.069,101.3,98.4754
10/1/2014,Denmark,99.88,98.46053376,0.069,100.4,98.9753
11/1/2014,Denmark,99.94,98.06800328,0.068,100.1,99.4751
12/1/2014,Denmark,99.98,97.64980078,0.065,100.2,99.5751
1/1/2015,Denmark,100,97.23760282,0.064,97.3,99.875
2/1/2015,Denmark,100.01,96.87656534,0.064,98.5,99.975
3/1/2015,Denmark,100,96.61854993,0.066,102.1,100.5749
4/1/2015,Denmark,99.97,96.50347297,0.065,101.1,99.3752
5/1/2015,Denmark,99.92,96.47513022,0.064,100.8,97.9755
6/1/2015,Denmark,99.85,96.43112538,0.063,105.2,99.1752
7/1/2015,Denmark,99.77,96.28637152,0.063,100.1,100.175
8/1/2015,Denmark,99.7,96.09122909,0.062,103.5,100.4749
9/1/2015,Denmark,99.64,95.95892558,0.061,99.8,100.2749
10/1/2015,Denmark,99.61,95.97774072,0.061,96.8,100.6748
11/1/2015,Denmark,99.63,96.04901868,0.061,95.6,100.5749
12/1/2015,Denmark,99.7,95.99031854,0.06,99.2,100.8748
1/1/2016,Denmark,99.83,95.65497083,0.06,104.6,100.9748
2/1/2016,Denmark,99.99,95.15312734,0.06,100,100.7748
3/1/2016,Denmark,100.18,94.70607374,0.06,103.6,99.975
4/1/2016,Denmark,100.37,94.49817506,0.061,102,101.2747
5/1/2016,Denmark,100.55,94.45878037,0.06,103.3,101.2747
6/1/2016,Denmark,100.7,94.41071637,0.06,101.9,101.5746
7/1/2016,Denmark,100.82,94.20992531,0.06,107.7,101.0747
8/1/2016,Denmark,100.92,93.93197907,0.06,106.8,101.2747
9/1/2016,Denmark,100.99,93.74098923,0.062,93.8,101.3747
10/1/2016,Denmark,101.03,93.76485119,0.061,108.6,102.8743
11/1/2016,Denmark,101.05,93.90139382,0.059,108.7,102.1745
12/1/2016,Denmark,101.05,93.958953,0.058,109.6,101.5746
1/1/2017,Denmark,101.03,93.77966117,0.06,103,101.7746
2/1/2017,Denmark,100.97,93.41199805,0.062,106.8,101.7746
3/1/2017,Denmark,100.88,92.98187842,0.06,108.3,101.7746
4/1/2017,Denmark,100.73,92.59429445,0.058,106.4,101.9745
5/1/2017,Denmark,100.54,92.23125316,0.059,108.2,101.7746
6/1/2017,Denmark,100.32,91.83024625,0.059,107.7,101.5746
7/1/2017,Denmark,100.1,91.35728356,0.06,104.3,101.8745
8/1/2017,Denmark,99.92,90.93897963,0.059,108.9,101.6746
9/1/2017,Denmark,99.82,90.7580086,0.057,102.7,102.2744
10/1/2017,Denmark,99.81,90.94263433,0.056,105.3,102.0745
11/1/2017,Denmark,99.85,91.32651266,0.054,106.5,102.8743
12/1/2017,Denmark,99.94,91.64415032,0.054,107.2,103.0742
1/1/2018,Denmark,100.03,91.67810351,0.052,107.8,103.0742
2/1/2018,Denmark,100.1,91.46149832,0.052,107,102.5744
3/1/2018,Denmark,100.15,91.10875262,0.05,107.2,102.6743
4/1/2018,Denmark,100.16,90.71968968,0.053,107.2,103.2742
5/1/2018,Denmark,100.16,90.32075801,0.052,104.9,104.3739
6/1/2018,Denmark,100.16,89.91546245,0.051,105.6,103.974
7/1/2018,Denmark,100.17,89.52224547,0.051,108.3,103.6741
8/1/2018,Denmark,100.17,89.23169073,0.049,106.2,103.874
9/1/2018,Denmark,100.18,89.15612032,0.049,107.6,104.3739
10/1/2018,Denmark,100.17,89.35733171,0.048,109.5,103.974
11/1/2018,Denmark,100.14,89.66224575,0.052,109.8,104.7738
12/1/2018,Denmark,100.1,89.82958862,0.051,119.9,103.974
1/1/2019,Denmark,100.05,89.68603349,0.053,110.7,103.5741
2/1/2019,Denmark,100.02,89.36246496,0.051,109.6,104.174
3/1/2019,Denmark,100,89.07486138,0.053,113.2,104.8738
4/1/2019,Denmark,100.01,88.98960624,0.052,112.6,104.3739
5/1/2019,Denmark,100.02,89.05922988,0.049,117.8,103.974
6/1/2019,Denmark,100.02,89.17863849,0.047,109.4,104.5739
7/1/2019,Denmark,100,89.25304365,0.048,113.6,104.5739
8/1/2019,Denmark,99.98,89.23045724,0.049,110.1,104.7738
9/1/2019,Denmark,99.96,89.07,0.052,112.6,104.8738
10/1/1999,Canada,100.99,132.89,0.072,91.85,62.9586
11/1/1999,Canada,101.17,132.7481646,0.069,93.03,63.3758
12/1/1999,Canada,101.36,132.5542223,0.068,94.48,64.1214
1/1/2000,Canada,101.55,132.3167991,0.068,94.84,64.4165
2/1/2000,Canada,101.71,132.0481042,0.069,94.48,64.0687
3/1/2000,Canada,101.86,131.7741522,0.069,95.57,64.8218
4/1/2000,Canada,101.97,131.5242819,0.067,95.3,64.2403
5/1/2000,Canada,102.04,131.3092449,0.066,96.75,64.7196
6/1/2000,Canada,102.07,131.0708132,0.067,97.07,64.7044
7/1/2000,Canada,102.05,130.7347621,0.068,97.08,65.8707
8/1/2000,Canada,101.99,130.2720476,0.07,98.06,66.146
9/1/2000,Canada,101.88,129.8151467,0.069,98.03,66.5981
10/1/2000,Canada,101.73,129.5326105,0.07,98.24,65.8397
11/1/2000,Canada,101.56,129.5337332,0.069,98.23,65.6203
12/1/2000,Canada,101.39,129.7237159,0.068,98.33,65.7416
1/1/2001,Canada,101.21,129.9638598,0.069,95.82,66.5782
2/1/2001,Canada,101.03,130.1461632,0.07,95.59,65.9061
3/1/2001,Canada,100.83,130.2644963,0.071,94.87,66.1527
4/1/2001,Canada,100.61,130.3338347,0.071,95.19,66.7193
5/1/2001,Canada,100.38,130.37072,0.07,95.32,66.741
6/1/2001,Canada,100.15,130.3967025,0.072,94.38,66.488
7/1/2001,Canada,99.94,130.4343153,0.071,93.06,66.5565
8/1/2001,Canada,99.77,130.4754014,0.072,93.56,66.8206
9/1/2001,Canada,99.65,130.4172056,0.072,92.12,65.4121
10/1/2001,Canada,99.61,130.1388454,0.073,92.4,66.9591
11/1/2001,Canada,99.63,129.5740187,0.075,92.48,68.7603
12/1/2001,Canada,99.7,128.8186018,0.081,90.68,69.8279
1/1/2002,Canada,99.8,127.9984457,0.08,93.87,70.8309
2/1/2002,Canada,99.9,127.2301844,0.079,95.13,70.0192
3/1/2002,Canada,99.98,126.6040468,0.079,94.98,69.6938
4/1/2002,Canada,100.04,126.2054777,0.077,96.34,69.9632
5/1/2002,Canada,100.07,126.0583302,0.077,96.28,69.4206
6/1/2002,Canada,100.1,126.0162938,0.077,95.59,70.4985
7/1/2002,Canada,100.11,125.9040511,0.076,96.58,70.1038
8/1/2002,Canada,100.1,125.6207363,0.074,96.38,70.2183
9/1/2002,Canada,100.08,125.2638816,0.075,95.51,69.8836
10/1/2002,Canada,100.04,124.9635007,0.075,96.15,70.6203
11/1/2002,Canada,99.98,124.7578121,0.075,95.55,70.0645
12/1/2002,Canada,99.9,124.4490485,0.076,94.48,70.5143
1/1/2003,Canada,99.78,123.8026503,0.074,95.52,70.8742
2/1/2003,Canada,99.64,122.8035617,0.074,95.67,71.8048
3/1/2003,Canada,99.46,121.9812233,0.074,95.32,71.3058
4/1/2003,Canada,99.27,121.9468501,0.076,94.97,71.2104
5/1/2003,Canada,99.08,122.9506641,0.078,95.03,71.8572
6/1/2003,Canada,98.92,124.3786662,0.076,94.59,72.1758
7/1/2003,Canada,98.79,125.4914458,0.076,95.62,72.6935
8/1/2003,Canada,98.7,125.8534091,0.078,94.34,72.5392
9/1/2003,Canada,98.64,125.7310573,0.079,96.21,71.8241
10/1/2003,Canada,98.62,125.4892157,0.076,96.76,72.0028
11/1/2003,Canada,98.64,125.3764849,0.074,96.84,71.8136
12/1/2003,Canada,98.68,125.3821536,0.074,97.03,70.9998
1/1/2004,Canada,98.75,125.4601842,0.073,96.63,71.9606
2/1/2004,Canada,98.85,125.520968,0.074,96.3,73.5556
3/1/2004,Canada,98.99,125.3810217,0.073,97.47,73.4646
4/1/2004,Canada,99.14,124.8458293,0.072,97.3,72.371
5/1/2004,Canada,99.32,123.9045283,0.071,96.88,72.3453
6/1/2004,Canada,99.48,122.9284199,0.072,98.3,72.35
7/1/2004,Canada,99.64,122.3346481,0.07,97.63,72.6065
8/1/2004,Canada,99.76,122.2868716,0.07,98.16,73.2897
9/1/2004,Canada,99.84,122.4392063,0.07,98.65,74.2201
10/1/2004,Canada,99.89,122.3865845,0.071,98.56,74.4044
11/1/2004,Canada,99.9,121.9465454,0.072,98.57,74.9617
12/1/2004,Canada,99.88,121.3689634,0.071,98.62,74.2341
1/1/2005,Canada,99.86,120.9521251,0.069,99.89,75.7009
2/1/2005,Canada,99.85,120.8591648,0.07,98.88,76.6662
3/1/2005,Canada,99.87,120.9995677,0.069,97.85,75.3931
4/1/2005,Canada,99.93,121.2548973,0.068,99.09,74.9593
5/1/2005,Canada,100.04,121.5090305,0.07,99.93,75.2158
6/1/2005,Canada,100.18,121.6500403,0.068,99.27,76.5147
7/1/2005,Canada,100.36,121.5676228,0.067,99.56,76.9064
8/1/2005,Canada,100.54,121.2526986,0.067,100.42,75.7708
9/1/2005,Canada,100.73,120.8736692,0.067,100.59,74.8054
10/1/2005,Canada,100.89,120.6155997,0.067,100.68,76.0087
11/1/2005,Canada,101.04,120.5636335,0.063,101.45,76.7012
12/1/2005,Canada,101.14,120.63354,0.066,102.13,77.058
1/1/2006,Canada,101.2,120.7247942,0.066,101.7,77.9021
2/1/2006,Canada,101.22,120.7447312,0.064,101.46,78.569
3/1/2006,Canada,101.18,120.6135681,0.064,101.61,78.7323
4/1/2006,Canada,101.11,120.2543429,0.063,100.96,79.3642
5/1/2006,Canada,101.03,119.6938137,0.061,100.61,78.8815
6/1/2006,Canada,100.94,119.1231275,0.061,100.08,79.4948
7/1/2006,Canada,100.87,118.7453923,0.064,100.12,80.4112
8/1/2006,Canada,100.82,118.6115811,0.064,99.41,80.0637
9/1/2006,Canada,100.79,118.5394671,0.064,97.77,79.9355
10/1/2006,Canada,100.79,118.3297883,0.061,97.58,80.0661
11/1/2006,Canada,100.83,117.9286891,0.062,97.5,80.5161
12/1/2006,Canada,100.9,117.4979013,0.061,98.5,81.8476
1/1/2007,Canada,101,117.2142383,0.062,98.08,81.5071
2/1/2007,Canada,101.12,117.1384052,0.062,99.13,81.4862
3/1/2007,Canada,101.26,117.1645783,0.061,99.31,81.8336
4/1/2007,Canada,101.4,117.1749238,0.062,98.87,82.9249
5/1/2007,Canada,101.52,117.0902126,0.06,99.1,83.5965
6/1/2007,Canada,101.61,116.8847812,0.061,99.37,83.2117
7/1/2007,Canada,101.66,116.5381778,0.06,98.32,83.27
8/1/2007,Canada,101.67,116.0829915,0.059,98.94,84.4429
9/1/2007,Canada,101.65,115.6230202,0.059,98.41,83.3003
10/1/2007,Canada,101.6,115.265762,0.058,97.72,83.4869
11/1/2007,Canada,101.55,115.0682405,0.06,97.38,84.8277
12/1/2007,Canada,101.5,115.0219117,0.06,95.62,86.2081
1/1/2008,Canada,101.47,115.1133066,0.059,95.38,86.7258
2/1/2008,Canada,101.46,115.3093267,0.059,95.53,85.9866
3/1/2008,Canada,101.49,115.5521983,0.061,94.67,86.1825
4/1/2008,Canada,101.53,115.7827112,0.06,95.67,86.6862
5/1/2008,Canada,101.59,115.9461207,0.06,95.4,86.474
6/1/2008,Canada,101.61,115.9931136,0.06,96.08,86.4576
7/1/2008,Canada,101.58,115.8758106,0.061,97.6,86.1522
8/1/2008,Canada,101.43,115.581141,0.061,96.46,85.9003
9/1/2008,Canada,101.15,115.1370133,0.061,95.51,86.2921
10/1/2008,Canada,100.71,114.5772937,0.062,95.13,86.0146
11/1/2008,Canada,100.15,114.0420828,0.066,93.35,84.0442
12/1/2008,Canada,99.49,113.7925284,0.069,90.39,81.5981
1/1/2009,Canada,98.79,114.0828078,0.074,88.65,83.1558
2/1/2009,Canada,98.12,114.792703,0.08,87.57,82.7803
3/1/2009,Canada,97.53,115.3891076,0.081,85.79,83.0532
4/1/2009,Canada,97.07,115.3368447,0.083,84.18,83.6291
5/1/2009,Canada,96.75,114.5990185,0.086,83.43,83.9346
6/1/2009,Canada,96.58,113.6706001,0.087,83.07,84.0232
7/1/2009,Canada,96.54,113.0567174,0.087,83.16,84.2401
8/1/2009,Canada,96.63,112.877429,0.087,82.91,84.5689
9/1/2009,Canada,96.8,112.85496,0.084,84.33,85.7208
10/1/2009,Canada,97.05,112.7022746,0.084,84.34,85.7837
11/1/2009,Canada,97.32,112.3409258,0.085,85.65,84.0325
12/1/2009,Canada,97.6,111.9010552,0.085,85.15,85.5599
1/1/2010,Canada,97.85,111.5189083,0.083,86.08,86.4553
2/1/2010,Canada,98.07,111.2663711,0.082,87.22,86.5509
3/1/2010,Canada,98.25,111.1530357,0.082,88.34,88.6402
4/1/2010,Canada,98.39,111.1811927,0.081,88.16,87.5863
5/1/2010,Canada,98.52,111.2557351,0.08,90.35,87.0359
6/1/2010,Canada,98.64,111.1903081,0.079,90.93,88.0736
7/1/2010,Canada,98.77,110.8085376,0.081,90.96,88.1972
8/1/2010,Canada,98.92,110.1959734,0.081,90.98,88.2228
9/1/2010,Canada,99.08,109.6756708,0.081,90.55,88.5306
10/1/2010,Canada,99.24,109.5635876,0.078,91.31,88.2695
11/1/2010,Canada,99.4,109.8871466,0.076,91.34,89.6523
12/1/2010,Canada,99.53,110.420543,0.076,93.07,88.9877
1/1/2011,Canada,99.63,110.9330766,0.077,92.85,88.4514
2/1/2011,Canada,99.7,111.2585746,0.077,92.48,88.9131
3/1/2011,Canada,99.76,111.285674,0.077,93.53,88.5796
4/1/2011,Canada,99.83,110.9159291,0.076,93.89,89.0017
5/1/2011,Canada,99.93,110.2358663,0.075,92.25,88.3254
6/1/2011,Canada,100.07,109.4840659,0.075,92.82,90.2865
7/1/2011,Canada,100.23,108.8893665,0.073,94.47,89.3911
8/1/2011,Canada,100.4,108.4563899,0.073,95.47,89.3491
9/1/2011,Canada,100.54,108.0113905,0.074,96.11,89.4471
10/1/2011,Canada,100.63,107.3923756,0.074,95.47,89.995
11/1/2011,Canada,100.67,106.6870445,0.075,95.23,90.1559
12/1/2011,Canada,100.66,106.17531,0.074,96.14,91.7742
1/1/2012,Canada,100.6,106.1185416,0.076,96.15,90.9045
2/1/2012,Canada,100.52,106.4434964,0.075,94.06,90.648
3/1/2012,Canada,100.42,106.8276891,0.073,94.23,91.3498
4/1/2012,Canada,100.31,106.9619319,0.073,95.07,89.9554
5/1/2012,Canada,100.2,106.7983072,0.074,95.02,90.5477
6/1/2012,Canada,100.08,106.4771902,0.072,94.47,91.1913
7/1/2012,Canada,99.97,106.1312398,0.073,94.11,91.2333
8/1/2012,Canada,99.87,105.7393878,0.072,93.17,90.7972
9/1/2012,Canada,99.79,105.1733834,0.073,92.86,90.7552
10/1/2012,Canada,99.74,104.3310747,0.074,92.83,90.8788
11/1/2012,Canada,99.72,103.4597952,0.072,93.78,91.3242
12/1/2012,Canada,99.74,103.0425933,0.072,93.37,91.2519
1/1/2013,Canada,99.79,103.5010463,0.071,94.1,92.3176
2/1/2013,Canada,99.86,104.4791001,0.071,95.1,91.6157
3/1/2013,Canada,99.93,105.1133919,0.073,95.69,92.4481
4/1/2013,Canada,100.01,104.6196363,0.071,95.02,92.7583
5/1/2013,Canada,100.1,103.2038298,0.07,94.82,94.4792
6/1/2013,Canada,100.2,101.6967807,0.071,94.53,93.4602
7/1/2013,Canada,100.3,100.8674035,0.072,94.92,94.3416
8/1/2013,Canada,100.42,100.711184,0.071,95.74,95.0528
9/1/2013,Canada,100.52,100.7517082,0.07,96.53,94.6587
10/1/2013,Canada,100.62,100.5449331,0.07,97.88,95.342
11/1/2013,Canada,100.68,100.0505106,0.07,97.54,95.5472
12/1/2013,Canada,100.72,99.46625149,0.072,96.7,95.1344
1/1/2014,Canada,100.75,98.98223769,0.07,97.05,95.7873
2/1/2014,Canada,100.79,98.6817311,0.07,98.86,95.9016
3/1/2014,Canada,100.86,98.58706946,0.07,99.17,95.9086
4/1/2014,Canada,100.96,98.70739918,0.07,100.46,97.0605
5/1/2014,Canada,101.08,98.93367427,0.07,100.73,97.1934
6/1/2014,Canada,101.22,99.09168791,0.07,101.58,98.2731
7/1/2014,Canada,101.35,99.02956766,0.071,100.99,98.6928
8/1/2014,Canada,101.45,98.80433917,0.07,99.31,98.5809
9/1/2014,Canada,101.51,98.58433608,0.069,101.21,99.0869
10/1/2014,Canada,101.5,98.51604782,0.067,102.03,98.9726
11/1/2014,Canada,101.41,98.54680533,0.067,101.66,99.2361
12/1/2014,Canada,101.24,98.52139412,0.067,102.07,99.987
1/1/2015,Canada,101.01,98.3034544,0.066,101.39,97.3567
2/1/2015,Canada,100.75,97.9211401,0.068,100.75,98.5203
3/1/2015,Canada,100.49,97.48444659,0.068,100.14,99.3644
4/1/2015,Canada,100.26,97.09377328,0.068,99.28,99.4343
5/1/2015,Canada,100.06,96.76784557,0.068,98.36,99.2315
6/1/2015,Canada,99.9,96.48613932,0.069,99.16,99.7351
7/1/2015,Canada,99.77,96.23594224,0.068,100.62,100.0616
8/1/2015,Canada,99.67,96.06657025,0.07,101.71,100.8707
9/1/2015,Canada,99.58,96.05612923,0.071,99.55,101.6612
10/1/2015,Canada,99.5,96.25587185,0.07,99.33,100.9594
11/1/2015,Canada,99.42,96.51741812,0.071,99.65,101.7755
12/1/2015,Canada,99.34,96.60291209,0.071,100.09,101.0293
1/1/2016,Canada,99.24,96.31846649,0.072,101,102.7968
2/1/2016,Canada,99.13,95.78541463,0.073,100.21,104.6926
3/1/2016,Canada,98.99,95.26149484,0.071,99.18,102.8551
4/1/2016,Canada,98.87,94.96813467,0.071,98.85,103.7319
5/1/2016,Canada,98.78,94.87521854,0.069,94.95,102.3748
6/1/2016,Canada,98.75,94.84755913,0.068,97.31,102.5683
7/1/2016,Canada,98.78,94.76622545,0.07,99.71,103.03
8/1/2016,Canada,98.84,94.62126157,0.069,100.35,103.5011
9/1/2016,Canada,98.94,94.44664292,0.069,101.78,104.6553
10/1/2016,Canada,99.05,94.28624809,0.069,101.22,104.9771
11/1/2016,Canada,99.2,94.24567935,0.069,102.52,106.0031
12/1/2016,Canada,99.37,94.45454869,0.069,103.54,105.9099
1/1/2017,Canada,99.57,94.99192443,0.067,104.37,107.9386
2/1/2017,Canada,99.77,95.62976961,0.066,104.14,107.4978
3/1/2017,Canada,99.97,96.0248012,0.067,104.21,109.1674
4/1/2017,Canada,100.13,95.9035296,0.065,104.35,110.2261
5/1/2017,Canada,100.26,95.4012317,0.066,105.47,110.2261
6/1/2017,Canada,100.34,94.80114026,0.064,105.74,110.5152
7/1/2017,Canada,100.37,94.33421929,0.063,106.29,110.5899
8/1/2017,Canada,100.37,93.9365579,0.061,105.54,110.0232
9/1/2017,Canada,100.36,93.44131816,0.062,106.2,109.4449
10/1/2017,Canada,100.34,92.75619195,0.062,105.31,112.502
11/1/2017,Canada,100.32,92.19256448,0.06,106.81,110.7647
12/1/2017,Canada,100.31,92.19768223,0.058,107.86,109.4729
1/1/2018,Canada,100.3,93.07874923,0.058,106.91,109.5545
2/1/2018,Canada,100.29,94.41327206,0.058,108.37,109.1558
3/1/2018,Canada,100.28,95.54202337,0.058,109.75,110.0162
4/1/2018,Canada,100.27,95.9318837,0.059,109.12,109.1301
5/1/2018,Canada,100.27,95.68252569,0.059,109.16,112.1569
6/1/2018,Canada,100.26,95.09149086,0.06,110.02,111.4969
7/1/2018,Canada,100.25,94.42571137,0.058,111.2,111.4223
8/1/2018,Canada,100.22,93.80404447,0.06,111.26,111.4526
9/1/2018,Canada,100.18,93.30072768,0.059,110.65,111.9913
10/1/2018,Canada,100.12,92.96934858,0.058,110.71,112.0799
11/1/2018,Canada,100.06,92.76754915,0.056,109.52,111.3081
12/1/2018,Canada,100,92.6251142,0.057,109.21,111.2428
1/1/2019,Canada,99.96,92.47919502,0.058,108.5,110.858
2/1/2019,Canada,99.95,92.29993375,0.058,107.42,111.0865
3/1/2019,Canada,99.96,92.06670075,0.057,109.06,111.8141
4/1/2019,Canada,99.98,91.76791948,0.057,110.46,111.6882
5/1/2019,Canada,100.01,91.43104554,0.054,110.67,111.0259
6/1/2019,Canada,100.02,91.09405198,0.056,110.22,111.3524
7/1/2019,Canada,100.01,90.79303093,0.057,108.37,111.4433
8/1/2019,Canada,99.99,90.5562627,0.057,108.5,111.7465
9/1/2019,Canada,99.97,90.41,0.055,107.97,111.7418
